site_id,avg_forecast_m3,avg_actual_m3,forecast_days,actual_days,ratio
38104219,642.546984868713,5.696244131455398,214,213,112.80186909835648
38103437,528.294112520398,4.683726415094339,214,212,112.79354635613514
38124430,994.6612914441471,8.819377990430622,214,209,112.78134268917766
38117741,87.19652302607176,0.7732919254658385,214,161,112.76016230680766
38104737,626.6466937398015,5.557345971563982,214,211,112.76006513653259
38102205,1559.5378096721545,13.832242990654214,214,214,112.74655966684938
38121435,466.0445976579884,4.1341807909604515,214,177,112.72961227941776
38102716,133.26606679276065,1.1822429906542016,214,214,112.72307625948963
38103822,263.5399231382585,2.338341968911917,214,193,112.70375618365586
38101057,834.6379737798538,7.40607476635514,214,214,112.69640128013675
38115210,383.33049389927316,3.4038461538461537,214,143,112.61686826419324
38102566,93.53929544948822,0.830607476635514,214,214,112.61552307280157
38107789,284.6286785157991,2.5276190476190474,214,210,112.60742744596423
38105616,422.7945524588337,3.7554502369668246,214,211,112.58158829986613
38103320,530.2228248776152,4.709905660377358,214,212,112.57610302859732
38127310,97.79420477303074,0.86875,214,120,112.56886880348863
38105445,347.04568591455256,3.083254716981132,214,212,112.55822751301942
38120552,490.4668933578103,4.357487922705314,214,207,112.5572582317813
38109635,410.3244056890666,3.647641509433961,214,212,112.49033234977648
38120865,419.6224653704939,3.731060606060606,214,198,112.46734097239634
38116550,770.8847212950608,6.859467455621302,214,169,112.38259038073346
38114363,324.50280930129105,2.888755980861244,214,209,112.33306359249661
38104997,593.9582206831324,5.288262910798122,214,213,112.3163183642642
38101724,899.8157172526343,8.018396226415096,214,212,112.21891408762777
38100940,1231.3107736240918,10.972488038277511,214,209,112.21801011116764
38103968,205.7468499666223,1.8341232227488151,214,211,112.17722310841681
38105212,332.50465018172366,2.964975845410628,214,207,112.14413456230842
38103298,274.3470245821585,2.4469999999999943,214,200,112.1156618643887
38103851,355.608984664738,3.1730769230769242,214,208,112.07071031858405
38127179,281.1248488725709,2.50853658536585,214,164,112.0672708194013
38101264,621.5008937843043,5.554589371980672,214,207,111.8896199455132
38121968,1546.1829522696924,13.825,214,200,111.83963488388372
38102757,900.7566153018843,8.05801886792454,214,212,111.78388014049007
38104829,778.9681371458245,6.970192307692297,214,208,111.75705099071025
38116547,1134.5263059078773,10.154913294797687,214,173,111.72190967785905
38109268,494.4157747366852,4.426237623762384,214,202,111.70113689387118
38117042,440.61742276739363,3.9448529411764706,214,204,111.69425814793203
38117019,131.44096990431706,1.1775,214,200,111.62715066184039
38111225,249.31981600467287,2.2335260115606936,214,173,111.62610809733025
38113583,386.308355585225,3.4611111111111112,214,207,111.61397111611637
38115605,210.93489838302932,1.8902912621359227,214,206,111.58856976606069
38113383,710.4448355523414,6.368556701030927,214,97,111.5550773752766
38118242,227.23122125797363,2.037317073170732,214,205,111.5345393460663
38112047,661.7188682131736,5.935446009389671,214,213,111.48595525363336
38103058,595.8181886033223,5.345070422535211,214,213,111.47059655029219
38105074,464.98598965287016,4.171698113207534,214,212,111.46204184351966
38111438,336.668697151758,3.020731707317073,214,205,111.45269748261671
38105514,256.2735341566536,2.299523809523804,214,210,111.44634949864856
38110385,610.9546376650351,5.482710280373832,214,214,111.4329604196007
38109380,563.336227238169,5.060945273631841,214,201,111.31047596448461
38121029,358.085916638852,3.2181122448979593,214,196,111.27204068365435
38101744,513.1625176160808,4.612264150943391,214,212,111.26043540050036
38114039,285.7995660881176,2.56875,214,200,111.2601717131358
38106216,602.8527054591314,5.420673076923077,214,208,111.21362548603045
38102933,183.2039928237651,1.6477611940298524,214,201,111.18358260137907
38102561,801.0057502596055,7.206542056074789,214,214,111.14980583293674
38122133,292.44959251223827,2.6327319587628866,214,194,111.08217512946496
38103853,196.62495920486583,1.7712121212121212,214,198,111.01152529958208
38121970,995.0218902981753,8.965968586387435,214,191,110.97762396902276
38115590,296.76663931538377,2.674278846153847,214,208,110.97071636422436
38104335,324.09677069425896,2.9227053140096633,214,207,110.88930832018441
38109385,443.43112019730006,3.999295774647887,214,213,110.87730070085686
38103294,735.2392486278002,6.63349056603774,214,212,110.83746050564854
38113364,454.6388796172677,4.102606635071091,214,211,110.81707803297346
38114040,278.82001001335124,2.516089108910891,214,202,110.81483919861672
38102333,983.7324905429455,8.8774647887324,214,213,110.81232243145975
38105816,545.1846341418183,4.921596244131446,214,213,110.77394550434754
38102388,183.65499833110815,1.6580882352941178,214,204,110.7631032063446
38121028,278.48082512794844,2.516032608695652,214,184,110.68251824936281
38106261,615.9624411252036,5.569859813084111,214,214,110.58849985384755
